"reporting_year","station_eu_code","date","SO2"
2020,"IT2056A",2020-03-17,0.3683
2020,"IT2056A",2020-03-18,0.8291
2020,"IT2056A",2020-03-19,1.2612
2020,"IT2056A",2020-03-20,0.2208
2020,"IT2056A",2020-03-21,0.9737
2020,"IT2056A",2020-03-22,0.5023
2020,"IT2056A",2020-03-23,1.0816
2020,"IT2056A",2020-03-24,1.1767
2020,"IT2056A",2020-03-25,0.2481
2020,"IT2056A",2020-03-26,0.8088
2020,"IT2056A",2020-03-27,0.645
2020,"IT2056A",2020-03-28,1.4377
2020,"IT2056A",2020-03-29,0.5893
2020,"IT2056A",2020-03-30,0.7469
2020,"IT2056A",2020-03-31,1.0658
2020,"IT2056A",2020-04-01,1.1021
2020,"IT2056A",2020-04-02,0.6586
