"reporting_year","station_eu_code","date","NOX"
2020,"IT1800A",2020-06-02,15.9722
2020,"IT1800A",2020-06-03,27.0969
2020,"IT1800A",2020-06-04,24.4015
2020,"IT1800A",2020-06-05,21.8579
2020,"IT1800A",2020-06-06,28.7246
2020,"IT1800A",2020-06-07,13.9357
2020,"IT1800A",2020-06-08,24.7413
2020,"IT1800A",2020-06-09,28.4105
2020,"IT1800A",2020-06-10,21.6852
2020,"IT1800A",2020-06-11,20.0266
2020,"IT1800A",2020-06-12,25.5176
2020,"IT1800A",2020-06-13,29.2535
2020,"IT1800A",2020-06-14,16.8797
2020,"IT1800A",2020-06-15,30.6835
2020,"IT1800A",2020-06-16,34.3795
2020,"IT1800A",2020-06-17,30.2737
2020,"IT1800A",2020-06-18,21.0308
2020,"IT1800A",2020-06-19,29.9544
2020,"IT1800A",2020-06-20,31.0819
2020,"IT1800A",2020-06-21,14.5862
2020,"IT1800A",2020-06-22,19.7534
2020,"IT1800A",2020-06-23,27.2918
2020,"IT1800A",2020-06-24,32.3178
2020,"IT1800A",2020-06-25,31.0413
2020,"IT1800A",2020-06-26,31.2104
2020,"IT1800A",2020-06-27,30.6638
2020,"IT1800A",2020-06-28,31.7652
2020,"IT1800A",2020-06-29,34.2909
2020,"IT1800A",2020-06-30,27.523
2020,"IT1801A",2020-01-01,46.8012
2020,"IT1801A",2020-01-02,52.8816
